"","x"
"1563816_at",0.0711327776106057
"1563821_at",-0.16934016854047
"1563822_at",-0.0078127927814764
"1563825_at",-0.0225730721666779
"1563827_at",-9.07567810290999e-05
"1563828_at",0.0043027191075069
"1563830_a_at",-0.00718125802173564
"1563833_at",-0.138163530672681
"1563834_a_at",-0.423373578337317
"1563839_at",-0.0199286521502406
"1563840_at",0.0363322675509652
"1563841_at",0.00283776149774351
"1563842_at",0.113620998809691
"1563845_at",0.175518484199483
"1563849_at",0.039812386651505
"1563853_at",0.00563064003489444
"1563854_s_at",-0.0892892417000528
"1563856_at",-0.0256612861960246
"1563858_at",-0.0416393082610833
"1563860_at",-0.0213259023259083
"1563862_at",-0.26338065239192
"1563863_x_at",-0.177002261498805
"1563867_at",0.187635438221433
"1563868_a_at",-0.102809429123414
"1563872_at",-0.0194383549875603
"1563874_at",0.0546681796207729
"1563876_at",-0.0835019515241093
"1563878_a_at",0.0620124012578911
"1563881_at",-0.0297652379279496
"1563882_a_at",-6.93575051364803e-05
"1563884_at",-0.104573410912878
"1563886_at",0.0378135162422302
"1563887_at",0.0273210649950677
"1563894_at",-0.0144277696544073
"1563897_at",-0.105248943769314
"1563898_at",-0.189838418418398
"1563899_at",0.044810564930474
"1563900_at",-0.211342204958344
"1563902_at",-0.109478279232539
"1563903_x_at",0.00145999389221441
"1563904_at",0.00112607350316285
"1563906_at",-0.191781359998174
"1563907_at",-0.16567338486062
"1563913_at",-0.191599427112739
"1563916_at",0.0552301097296484
"1563919_a_at",-0.236564062970876
"1563920_at",0.0464843568169142
"1563927_a_at",-0.149658029868209
"1563933_a_at",-0.628207447607166
"1563934_at",-0.00179220421612758
"1563941_at",-0.0989159614984656
"1563943_at",0.0806207719490839
"1563945_at",-0.0436010872019486
"1563946_at",-0.145539036519276
"1563947_a_at",-0.0187384950322489
"1563949_at",0.152921912466533
"1563950_at",-0.00910289590562119
"1563958_at",-0.123363918834368
"1563961_at",-0.0544879126698756
"1563963_at",-0.0915864396260027
"1563969_at",0.066849787745209
"1563970_at",-0.0949942045336574
"1563975_at",-0.078237128671983
"1563978_at",-0.102663940370335
"1563983_at",0.134954475242044
"1563985_at",0.0857716649158764
"1563993_at",-0.0842271108577295
"1563997_at",-0.0200365702459848
"1564000_at",-0.0545127201336602
"1564002_a_at",-0.286403089910188
"1564003_at",-0.0592318421567892
"1564004_at",-0.00382534083238184
"1564007_at",-0.148063843008852
"1564008_at",0.0296873908622333
"1564010_at",-0.387623234418442
"1564012_at",0.00149964905712263
"1564014_at",0.117888817413712
"1564015_at",0.0380280736553624
"1564017_at",0.0731317827328608
"1564021_at",-0.0116915540719775
"1564022_at",-0.00199027461431989
"1564027_a_at",-0.177524736902049
"1564028_s_at",-0.0183971439527308
"1564029_at",0.00880934000696509
"1564031_a_at",-0.340355532416739
"1564039_at",0.138034355669507
"1564040_a_at",-0.0519536183601561
"1564044_at",-0.19779687070815
"1564049_at",-0.124198896815235
"1564050_at",0.182223224511757
"1564051_at",-0.0531794485161923
"1564052_at",-0.083576872453011
"1564053_a_at",0.630087353935773
"1564056_at",-0.136801339973247
"1564060_at",-0.0474071943800523
"1564063_a_at",-0.159081256877903
"1564064_a_at",-1.0015137760499
"1564066_at",-0.324718084508008
"1564067_x_at",-0.31713845544494
"1564069_at",-0.0609928519118323
"1564070_s_at",0.0108440189516452
"1564072_at",-0.0810136858848161
"1564074_at",-0.0115322289617579
"1564075_a_at",0.0920306845457777
"1564077_at",0.0163320753026577
"1564078_at",-0.153188773022203
"1564083_at",0.0856666012012113
"1564084_at",0.231258376066461
"1564093_at",0.0356275137849451
"1564097_at",-0.0169696650547371
"1564107_at",0.046868584793256
"1564109_at",0.114305126025709
"1564112_at",0.0362409041734422
"1564117_at",-0.065560178415847
"1564121_at",-0.0965964415703198
"1564122_at",-0.183890984612153
"1564125_at",-0.145227161684613
"1564128_at",-0.0212183205514833
"1564129_a_at",0.022041568900617
"1564130_x_at",-0.110789611635629
"1564131_a_at",0.0624036664508925
"1564134_at",0.00717230443580608
"1564138_at",-0.0952084730193796
"1564139_at",0.261620457212285
"1564143_at",0.00317195361166789
"1564144_at",-0.0496953442021209
"1564148_at",0.112371845111926
"1564149_at",0.040888199028239
"1564150_a_at",0.250251369456288
"1564151_at",0.0144171663675552
"1564152_at",-0.0896778746760942
"1564154_at",0.070203115217164
"1564155_x_at",0.0870276259435547
"1564157_at",0.0811097175196016
"1564158_a_at",-0.535098855473378
"1564160_at",-0.0283494049637794
"1564164_at",-0.152814282573142
"1564165_at",-0.111271147954887
"1564166_s_at",-0.355040298896562
"1564168_a_at",-0.067052784014896
"1564169_at",-0.0592330319206553
"1564175_at",-0.318131171459538
"1564178_at",-0.0337318403032656
"1564190_x_at",0.0928842534029108
"1564192_at",-0.0402405128141137
"1564193_at",-0.0124908664823158
"1564194_a_at",-0.169000709253193
"1564198_a_at",-0.0800426876284073
"1564200_at",-0.0567444462148492
"1564202_at",0.0764209751326685
"1564203_at",0.109262831591874
"1564204_at",0.150138330120335
"1564207_at",0.165533816004222
"1564208_x_at",-0.0154670909044787
"1564209_at",-0.0452302558876498
"1564211_at",-0.180307889589509
"1564212_at",-0.114658021431627
"1564215_at",0.0107743486568301
"1564220_a_at",0.321681168397381
"1564224_x_at",0.00248976786281752
"1564227_at",0.121426857279921
"1564229_at",-0.0839748176842257
"1564231_at",-0.0688472666810345
"1564232_at",-0.10208153613245
"1564233_at",0.00443596240210375
"1564235_at",-0.0642058967287111
"1564236_at",-0.132927291441916
"1564237_at",-0.0998085279658882
"1564238_a_at",-0.0563288992460098
"1564240_at",-0.171762998506469
"1564241_at",-0.0483184660595306
"1564242_at",-0.0543846308754654
"1564244_a_at",-0.0582057960526878
"1564248_at",-0.136774858205388
"1564250_at",-0.0602117296228228
"1564251_at",-0.145466595377999
"1564253_at",-0.0829758032792771
"1564254_at",-0.122239365566227
"1564257_at",-0.0557217954997675
"1564259_at",-0.0247103826880499
"1564262_at",-0.00750601122034578
"1564263_at",-0.0556955701662636
"1564264_at",-0.0835285903014498
"1564272_a_at",-0.00712115657041812
"1564273_at",-0.0534984998201899
"1564274_at",-0.116978763973994
"1564276_at",-0.0432690733518797
"1564277_a_at",-0.0323910195841783
"1564280_x_at",-0.0328289427764075
"1564281_at",-0.0858816198803627
"1564282_a_at",-0.0498133188942464
"1564285_at",-0.0515456522510478
"1564287_at",-0.0725718416491663
"1564291_at",-0.0538900990564883
"1564292_at",0.106822212030484
"1564294_at",-0.0288484463213274
"1564295_at",-0.0840303885674212
"1564299_at",-0.0749800175802262
"1564300_at",0.0843432580300325
"1564301_a_at",0.0461599058258173
"1564306_at",-0.183266244330882
"1564307_a_at",-0.23078651454705
"1564308_a_at",-0.486183172847947
"1564309_at",-0.140564990796042
"1564310_a_at",-0.00561808506916961
"1564314_at",-0.180534950071412
"1564315_at",-0.00055230454049493
"1564317_at",-0.0681280828584558
"1564318_at",-0.196906873038347
"1564319_at",-0.0657041393145379
"1564323_at",-0.0643443290785983
"1564327_at",-0.0512461118320333
"1564331_at",-0.107190130432672
"1564333_a_at",-0.0740761780270169
"1564334_at",0.0136108327829145
"1564336_at",-0.0112791127909242
"1564337_at",-0.0368947097066474
"1564338_at",-0.0254506076415915
"1564339_a_at",0.123967072193195
"1564344_at",-0.0758041493725949
"1564351_at",-0.061892471224529
"1564352_at",-0.0411308749163464
"1564356_at",-0.0224850812762583
"1564357_at",-0.0934128962252068
"1564358_at",0.0136603762177527
"1564359_a_at",1.12121113378681
"1564360_a_at",0.967606535100049
"1564362_x_at",-0.0135212373272395
"1564367_at",0.0777741878824276
"1564368_a_at",-0.150824982824645
"1564369_at",0.00759093887329776
"1564371_a_at",0.158526844406829
"1564372_s_at",-0.025599678348101
"1564373_a_at",0.131377121812751
"1564377_at",0.0102609081703546
"1564378_a_at",-0.254985340978891
"1564379_at",-0.172724172867458
"1564381_s_at",0.351705058995473
"1564383_s_at",-0.262401312531257
"1564385_at",0.0174474024198039
"1564386_at",0.0172482723351521
"1564387_at",-0.0713877243408163
"1564389_at",-0.0418481316480923
"1564391_at",0.0833376268719732
"1564392_at",-0.0332201673328392
"1564399_a_at",0.0410507286405357
"1564400_at",0.016522791544908
"1564401_at",-0.221682470848571
"1564402_at",0.0246693619616334
"1564403_at",-0.148831709175047
"1564405_at",0.0133962628477589
"1564407_a_at",-0.0276805959653279
"1564413_at",-0.155249997003902
"1564414_a_at",-0.0359328445014864
"1564421_at",-0.082800121477141
"1564423_a_at",0.0152566719841367
"1564424_at",-0.355427152617164
"1564426_x_at",-0.174019349798324
"1564429_at",0.0118634090944738
"1564430_at",-0.243741828205414
"1564431_a_at",-0.0885342571501271
"1564435_a_at",0.0391513562053358
"1564438_at",-0.00535595366573638
"1564439_a_at",-0.168920817819176
"1564443_at",-0.177810539053294
"1564444_at",-0.105515557869142
"1564446_at",-0.138107479191802
"1564449_at",0.0898178469824691
"1564451_at",-0.0125000573119571
"1564459_at",-0.0123848507216877
"1564460_at",-0.0886258605909003
"1564463_at",-0.0579532308859418
"1564466_at",0.00242434905124167
"1564467_at",0.356236106614416
"1564468_at",-0.041710874664167
"1564469_at",-0.0395902171872824
"1564471_at",-0.105860301538121
"1564472_at",-0.142043851296247
"1564473_at",-0.0106907643495449
"1564474_at",-0.066810203506507
"1564475_s_at",-0.123539345835632
"1564479_a_at",-0.096219869323086
"1564482_at",-0.081102687566605
"1564485_at",-0.132537162259758
"1564490_at",0.00879293791516211
"1564491_at",0.0805081254227771
"1564494_s_at",1.63246378702925
"1564498_at",-0.0533956145287418
"1564499_at",-0.0365485433500696
"1564504_at",-0.146644957292748
"1564510_at",-0.0934531207846518
"1564511_a_at",-0.105831579261569
"1564514_at",-0.0155240521782281
"1564520_s_at",0.299606013310788
"1564521_x_at",0.258876092685398
"1564525_at",0.158871739098313
"1564533_at",-0.073162368060812
"1564536_at",0.0409422673329889
"1564537_a_at",0.0556123332615881
"1564539_at",-0.088184589519277
"1564544_x_at",-0.126508518131802
"1564545_a_at",0.106527160941716
"1564547_x_at",-0.0473012932182364
"1564548_at",-0.110437396087498
"1564552_at",-0.090210222763405
"1564559_at",-0.0313873003323231
"1564561_at",0.0875018450229863
"1564567_at",-0.08216846831965
"1564568_at",-0.0530872651454057
"1564573_at",0.557790108112133
"1564580_at",-0.109485560696305
"1564584_at",0.00714113189278986
"1564590_a_at",-0.0668202185185063
"1564591_a_at",-0.0951039488342049
"1564595_at",0.0210215373223992
"1564598_a_at",-0.0328584714977742
"1564600_a_at",-0.00550163085227773
"1564601_at",0.0221289755973277
"1564603_at",-0.0010970594504327
"1564610_at",-0.0524853925295803
"1564620_at",-0.229874060076988
"1564621_a_at",0.0542284225113425
"1564626_at",-0.149993759596449
"1564627_at",-0.197398503406744
"1564628_at",-0.0685726899540056
"1564630_at",-0.344813372882081
"1564631_at",-0.000682637924666718
"1564632_at",-0.00753969996418924
"1564635_a_at",0.0463225609037625
"1564637_a_at",0.488204628981235
"1564639_at",-0.0019221030159704
"1564640_at",0.0842694986153285
"1564642_at",0.013031093004904
"1564651_at",-0.510714934706306
"1564653_s_at",-0.0369424470228479
"1564654_at",-0.00863864552384364
"1564656_at",0.0841131983984287
"1564658_at",-0.0865430660457065
"1564660_at",-0.0123251057890146
"1564662_at",0.0212331451867689
"1564665_at",-0.0353555991593497
"1564670_at",-0.0897390179348054
"1564672_at",-0.162695582258536
"1564674_a_at",-0.237859441719303
"1564676_a_at",-0.0348167792257357
"1564679_at",0.108264942204303
"1564683_at",-0.0120013475259535
"1564684_at",0.0456702463281911
"1564685_a_at",-0.0665519455458412
"1564688_a_at",-0.0398194385480322
"1564690_at",0.00538789857371835
"1564691_at",-0.0844702772405128
"1564697_a_at",-0.132645948110399
"1564699_at",0.0112760606027513
"1564701_at",-0.0476867742431608
"1564705_at",-0.0612325097529549
"1564706_s_at",0.118425788626294
"1564707_x_at",0.0114706393423791
"1564709_at",-0.0943716792359135
"1564713_a_at",0.131258072276999
"1564718_at",0.0415486813773116
"1564721_at",-0.076138320502773
"1564729_at",-0.105019527962131
"1564733_at",-0.00912996667906096
"1564736_a_at",-0.0765494736648682
"1564744_at",-0.0270963649124454
"1564746_at",0.0112670835942277
"1564749_at",-0.0698860782874542
"1564753_at",-0.218562609302881
"1564757_a_at",0.0562553443160398
"1564758_at",-0.0690005977964843
"1564760_at",-0.0937944112628593
"1564763_at",0.0510818298193811
"1564765_at",-0.0535840326089341
"1564767_at",-0.0486650661910453
"1564772_at",-0.129687910104982
"1564773_x_at",-0.181672105451756
"1564776_at",-0.0614795952391161
"1564777_at",-0.0936911620038989
"1564778_at",-0.0191702254812416
"1564783_x_at",0.0119386028547055
"1564784_at",-0.112961881487599
"1564785_at",-0.0419176022985113
"1564786_at",0.0770279734827248
"1564787_at",0.0528155201326745
"1564789_at",-0.216272960029361
"1564790_at",-0.012840348522114
"1564794_at",-0.0613620874127223
"1564795_at",-0.00724109950653773
"1564796_at",0.0379758835536936
"1564798_at",0.0739563959206553
"1564802_at",-0.0788528731327478
"1564803_at",-0.0510587162273071
"1564805_a_at",0.0384532187480611
"1564807_at",0.0384112897915294
"1564813_at",-0.0862972513695266
"1564816_at",-0.0733458397436904
"1564819_at",-0.107264427369362
"1564820_at",-0.0689675287251283
"1564821_at",-0.158650916203428
"1564822_at",0.123750862557176
"1564823_at",0.0647218332190782
"1564828_at",-0.067669242727435
"1564836_at",-0.0352800659956998
"1564837_at",0.0782787111769601
"1564838_a_at",0.444806073712517
"1564840_at",-0.115581493448317
"1564841_at",-0.0163573079765538
"1564851_at",-0.180047206360279
"1564854_at",-0.0170621329813185
"1564855_at",0.0177176417715632
"1564856_s_at",-0.133012140001076
"1564868_a_at",-0.0557977843719915
"1564872_at",-0.0724809679081693
"1564876_s_at",-0.0609364151582374
"1564878_at",0.0126456717575714
"1564881_at",-0.00301058379911989
"1564882_at",0.0754181844380444
"1564883_a_at",-0.22562553963052
"1564886_at",0.00355922399142727
"1564887_at",-0.0341721565756199
"1564897_at",0.00761198034491439
"1564905_at",-0.118877109749424
"1564906_at",-0.282232981198524
"1564907_s_at",-0.0945477217132167
"1564909_at",-0.0693157865362513
"1564911_at",0.0776534081797342
"1564921_at",-0.0321522086655639
"1564931_at",0.0321595037377813
"1564932_at",-0.00835772025746184
"1564933_at",0.042885421063942
"1564936_at",0.0203939913250357
"1564937_at",-0.131180768647376
"1564940_at",0.0231545698546469
"1564945_at",0.0342388747490352
"1564949_at",-0.147011489076394
"1564950_at",0.0608762184797054
"1564960_at",-0.137112163513802
"1564962_at",0.0809332577071054
"1564963_x_at",0.0133575698189672
"1564964_at",-0.0450865020697373
"1564965_at",-0.0649009538762284
"1564970_at",-0.0413406062102908
"1564972_x_at",-0.0389477668257348
"1564974_at",0.109085392247801
"1564984_at",-0.0243697183431202
"1564985_a_at",-0.00841552320400751
"1564996_at",-0.13638939666879
"1565000_a_at",-0.0145447633835811
"1565002_at",-0.105699107050786
"1565016_at",-0.0401096323173364
"1565026_a_at",-0.0630198976555691
"1565027_at",-0.0296000755446366
"1565034_s_at",-0.0258821289406743
"1565065_at",-0.164056544149089
"1565073_at",-0.0516679207894271
"1565080_at",0.0662011248701875
"1565082_x_at",-0.01579806291792
"1565105_at",-0.103018377526081
"1565107_x_at",0.0148814480687349
"1565111_x_at",0.0145609336672825
"1565130_at",0.0417192916069684
"1565131_x_at",-0.145230557927373
"1565132_at",-0.0673279046318358
"1565149_at",0.619616798004897
"1565150_at",-0.154576012925705
"1565152_at",-0.0118562339827006
"1565162_s_at",-1.9351704005797
"1565192_at",-0.0741432586631623
"1565228_s_at",-0.190856793127616
"1565242_at",-0.0693958139874038
"1565254_s_at",-0.0875664869289334
"1565265_at",-0.0596109142726116
"1565269_s_at",0.574266588817754
"1565282_at",0.0178165486430828
"1565306_a_at",0.0443247013978043
"1565320_at",-0.133945107473447
"1565325_at",-0.0289597394289443
"1565329_at",0.0795982421535966
"1565337_at",0.0195749535594238
"1565338_x_at",-0.0151838259275445
"1565339_at",-0.230760711128434
"1565346_a_at",-0.0394128104083409
"1565347_s_at",-0.0140146630446578
"1565358_at",0.00454116869056698
"1565389_s_at",-0.175954333145158
"1565406_a_at",-0.109741875480909
"1565407_at",-0.0763815285638687
"1565424_at",-0.0203508596164026
"1565436_s_at",-0.0912075057136246
"1565446_at",0.0254508976040677
"1565454_at",0.149156251125403
"1565483_at",-0.306882581135299
"1565484_x_at",-0.273216065076588
"1565495_at",-0.0202408231310054
"1565525_a_at",0.0191983494213241
"1565527_x_at",-0.0181259439132742
"1565535_x_at",-0.166705753547431
"1565537_at",0.184841864570059
"1565544_at",-0.0231299252854074
"1565546_at",-0.082131573953145
"1565549_at",-0.0798594337665408
"1565554_at",-0.179931965764997
"1565556_at",-0.00366507510220071
"1565557_at",-0.0166269960341543
"1565558_at",0.253404913862813
"1565559_at",-0.084319563397143
"1565562_at",-0.015047547344623
"1565563_at",-0.0009401916761691
"1565565_at",-0.0782834756212503
"1565566_a_at",-0.069746940240254
"1565567_at",-0.00629309900295283
"1565576_at",-0.0312525953272544
"1565577_s_at",0.245607204205555
"1565578_at",0.0383208166442861
"1565579_at",-0.0175384616781757
"1565580_s_at",-0.0691908424211443
"1565581_at",-0.0151925114351208
"1565582_at",-0.100927245152936
"1565583_at",-0.139010509805099
"1565585_at",-0.0529753963078647
"1565587_at",0.0153158735299748
"1565588_at",0.00214091000058936
"1565595_at",-0.0724839647936868
"1565596_at",-0.107164536989969
"1565597_at",-0.0361679119340117
"1565598_at",-0.328065801308827
"1565599_at",-0.153121449632202
"1565601_at",-0.141398013537537
"1565602_at",-0.115874762260694
"1565603_at",-0.0450431451108981
"1565604_at",-0.0231570574344433
"1565608_at",-0.0394975439102874
"1565610_at",-0.00291925999531273
"1565611_at",-0.170119715805024
"1565612_at",-0.0823441535951535
"1565613_at",-0.00930480158377822
"1565614_at",0.0398957653588679
"1565616_at",0.261700008419199
"1565617_at",0.0227650924474672
"1565618_at",-0.0627302965618144
"1565620_at",-0.00350920123507414
"1565621_at",-0.134284770576839
"1565627_a_at",0.0666381499682256
"1565628_at",0.0455984488613153
"1565633_at",-0.0820932575038564
"1565635_at",-0.00917993826274799
"1565637_at",-0.11480343086241
"1565638_at",0.00618055157003727
"1565639_a_at",0.135181701892649
"1565641_at",-0.00939187132895558
"1565644_at",-0.0825170218042643
"1565650_at",-0.0502292260409254
"1565651_at",0.0125845722964995
"1565653_at",-0.0633312841587026
"1565656_x_at",0.0205026019318506
"1565657_at",-0.0279896851228041
"1565659_at",-0.0343358237881422
"1565660_at",-0.0244285678250531
"1565661_x_at",0.159694918474035
"1565662_at",-0.236302075290794
"1565666_s_at",0.192328169360697
"1565668_at",-0.0885201286072883
"1565669_at",0.0377174632014485
"1565671_a_at",-0.148199506683595
"1565672_at",0.145933800837546
"1565673_at",0.0444388605875883
"1565674_at",0.0334258104320551
"1565677_at",0.109838414264174
"1565680_at",-0.00225816408412172
"1565681_s_at",0.286552153655792
"1565684_at",0.0510862400392442
"1565685_at",-0.090256721797811
"1565689_at",0.1421809521195
"1565690_at",0.0780903536467195
"1565692_at",0.0247342111541933
"1565693_at",-0.0875687878906302
"1565694_at",0.155721021669807
"1565696_at",-0.121293776959396
"1565697_at",0.0577206480903101
"1565698_at",-0.0536264239218411
"1565699_at",0.0428885659622402
"1565700_at",-0.120819983387004
"1565701_at",-0.0485299982506495
"1565702_at",-0.0723734629470059
"1565703_at",-0.0376632354981883
"1565705_x_at",0.00407029752102694
"1565706_at",-0.124714973864817
"1565713_at",0.0134986115472318
"1565714_at",-0.0213038412703321
"1565715_at",-0.0251176097032229
"1565716_at",0.063393188052089
"1565717_s_at",0.589058625689958
"1565722_at",-0.270724391197009
"1565723_at",-0.00656231758934034
"1565728_at",0.105562855807509
"1565729_at",0.00291967494049228
"1565730_at",-0.0696770508771163
"1565731_at",-0.0282361150899426
"1565732_at",-0.0947864849795028
"1565733_at",-0.00735528800347929
"1565734_at",-0.0278982008751054
"1565735_at",-0.0661835254915291
"1565737_at",-0.0831065228151546
"1565738_at",0.0976481618341491
"1565740_at",-0.133160564324675
"1565741_at",0.0463777967489314
"1565742_at",-0.0210773304979828
"1565743_at",0.200700289904811
"1565746_at",0.033202961027504
"1565748_at",-0.129502608666401
"1565751_at",-0.00885639404410909
"1565752_at",0.0702528150808126
"1565754_x_at",0.113791507385619
"1565755_at",-0.0805364485888638
"1565756_a_at",0.0183349776831383
"1565758_at",-0.0117776397610969
"1565759_at",-0.0264157819095452
"1565760_at",-0.01979564585799
"1565762_at",0.33116051992477
"1565763_at",-0.12963723499665
"1565765_x_at",-0.018248603717903
"1565768_at",-0.110997957141195
"1565769_at",-0.143817930392179
"1565771_at",-0.00820567132816397
"1565772_at",-0.0968179467102894
"1565774_at",0.0482690569107236
"1565775_at",-0.0376493473443249
"1565776_at",-0.20051196150259
"1565777_at",-0.0539002035335523
"1565778_at",-0.0961898994296968
"1565780_at",-0.0610255896016714
"1565783_at",-0.126850474915598
"1565784_at",-0.0478575348017154
"1565786_x_at",-0.308761969540244
"1565787_at",-0.0199822552437094
"1565788_at",-0.00321376780880289
"1565795_at",-0.00657500635739083
"1565797_at",-0.0351981100466343
"1565799_at",-0.0925884115061013
"1565800_x_at",-0.0563997415211417
"1565801_at",0.046593126694515
"1565802_at",-0.154260199797176
"1565803_at",-0.0518086143384417
"1565804_at",0.530945110702407
"1565805_at",0.025645620923628
"1565806_at",-0.0602222150404597
"1565807_at",-0.0189629041958224
"1565809_x_at",0.834043640361068
"1565810_at",-0.024032377476904
"1565811_at",-0.0420536938735241
"1565812_at",-0.131760255330565
"1565814_at",0.0634317779500906
"1565816_at",-0.0845538787006541
"1565817_at",0.00991603548151954
"1565818_s_at",0.0453054006878331
"1565819_at",-0.02410561314875
"1565820_x_at",-0.0974645446812765
"1565821_at",-0.00716203400342597
"1565823_at",0.244728249810272
"1565825_at",-0.0948175343255153
"1565826_at",-0.00904829225952053
"1565829_at",-0.0554178306864008
"1565830_at",-0.310549968661012
"1565832_at",-0.0553344912931646
"1565833_at",-0.0158290608688487
"1565834_a_at",-0.0934789597857328
"1565836_at",-0.122984964106239
"1565837_at",-0.0509760841136702
"1565838_at",0.0646557647531099
"1565839_a_at",0.0780368652556644
"1565840_at",-0.0774079691291059
"1565843_s_at",-0.153595270154745
"1565844_at",-0.00689823639560405
"1565845_at",-0.0847752795957977
"1565846_at",-0.140905441713883
"1565848_at",-0.144868742782144
"1565849_a_at",-0.243986643040872
"1565851_at",0.0187252194273353
"1565852_at",0.0651849405532765
"1565856_at",-0.0342899239819721
"1565857_at",-0.0766930811812685
"1565858_at",-0.0414509588604579
"1565859_at",-0.0205289291511397
"1565860_at",0.0455333000066318
"1565861_at",-0.0585870592875253
"1565862_a_at",-0.266151941000422
"1565863_at",-0.0208983709423904
"1565866_a_at",-0.0615096679507738
"1565867_a_at",0.10860286432104
"1565868_at",-0.0384438395000739
"1565873_at",0.0421424540820263
"1565874_at",-0.0751846280173476
"1565875_at",-0.11016319318359
"1565876_x_at",-0.0728608044528163
"1565877_at",0.00741093271357141
"1565879_at",-0.0764335277706056
"1565880_at",-0.175367479952574
"1565881_at",-0.0193262618705692
"1565882_at",-0.00399277727409686
"1565886_at",0.0305714204518717
"1565887_at",-0.0603016940433534
"1565888_at",-0.057979392714234
"1565889_at",0.12896012310811
"1565890_at",-0.0606508219703272
"1565892_at",0.0681767339789943
"1565894_at",0.112522250558177
"1565895_at",-0.0294543464846084
"1565896_at",-0.0998273280510631
"1565897_at",-0.109515319936373
"1565898_at",-0.192063753946942
"1565900_at",-0.0818611444775357
"1565903_at",-0.120624195358973
"1565905_at",0.0399016973570321
"1565906_at",-0.0163169049842526
"1565908_at",-0.0826015721860234
"1565909_at",-0.0924223946501126
"1565910_at",-0.043618894265169
"1565911_at",-0.0922485524606644
"1565912_at",-0.0859124779949765
"1565913_at",-0.109384377217806
"1565915_at",0.00225853935226716
"1565917_at",-0.157068197896496
"1565918_a_at",0.0455283450943664
"1565920_at",-0.172706692379059
"1565921_a_at",0.0154941395117563
"1565923_at",-0.0183823208555052
"1565924_a_at",0.00781853220409889
"1565925_at",-0.0177286907346748
"1565927_s_at",-0.216704336496189
"1565928_at",0.0988813919705436
"1565929_s_at",-0.0970682073692855
"1565934_at",-0.0994178811175859
"1565935_at",0.0565986531735838
"1565936_a_at",-0.471248849537861
"1565937_a_at",-0.0842668733599008
"1565939_at",0.349440759312005
"1565947_a_at",-0.104391198941268
"1565949_x_at",-0.0628706036723301
"1565951_s_at",0.362671500363652
"1565974_at",0.0718416060978315
"1565975_at",0.0159994291806997
"1565976_at",-0.322536561935359
"1565978_a_at",-0.166223539363981
"1565998_at",-0.129290945175517
"1565999_at",-0.0419839351219977
"1566001_at",0.107386469958404
"1566002_at",-0.151399358394766
"1566003_x_at",-0.290752537253916
"1566029_at",0.033940121724104
"1566030_at",-0.0154591977572061
"1566032_at",-0.0840398114818495
"1566033_at",0.0116597804292899
"1566037_at",-0.170746000333768
"1566038_at",-0.0751154828616105
"1566039_a_at",0.0670275769911672
"1566040_at",0.207180083453017
"1566041_at",-0.00306369041093024
"1566042_at",-0.0322004486447209
"1566043_at",-0.0623447903668568
"1566044_at",-0.0739338849387083
"1566046_at",-0.113296921189797
"1566047_at",-0.0296454603639456
"1566079_at",0.433349954145386
"1566080_at",-0.181151943953082
"1566081_at",-0.0251480497958232
"1566082_at",-0.190613891579704
"1566084_at",0.735907374528872
"1566086_at",-0.025538717884368
"1566087_at",-0.0545815316335023
"1566093_at",-0.0821393691134356
"1566094_at",-0.10206496773469
"1566096_x_at",0.0508150102888218
"1566097_at",0.000224395785827447
"1566098_at",-0.0103227755230302
"1566099_at",-0.144890188820391
"1566101_at",-0.113778744698595
"1566102_at",0.156086182435846
"1566105_at",-0.0900675207074118
"1566106_at",0.0664736730537978
"1566108_at",0.00735613358226406
"1566109_at",-0.0132536176670799
"1566110_at",0.103906182991276
"1566111_at",-0.134564235252924
"1566113_at",0.0398726660050501
"1566114_at",-0.100588375078797
"1566115_at",-0.0579040208648776
"1566123_at",-0.0120289690528255
"1566124_a_at",-0.165468618962276
"1566126_at",0.00953129027541433
"1566127_at",-0.116600442524614
"1566129_at",0.0837676346271827
"1566134_at",0.0995578463078868
"1566135_at",0.0616326262306544
"1566136_at",-0.102631550360128
"1566137_s_at",-0.0804172043954505
"1566138_at",-0.0957765433688493
"1566139_at",-0.0249125244101824
"1566140_at",-0.0688888715017537
"1566141_at",-0.126551442402924
"1566142_at",-0.0431635066025331
"1566144_at",-0.068252922211526
"1566145_s_at",-0.0964136265110263
"1566146_x_at",-0.145113957955528
"1566147_a_at",-0.120095221385328
"1566149_at",-0.0224806973337692
"1566150_at",-0.0578668832968061
"1566151_at",-0.0717891514073647
"1566152_a_at",-0.197683231143682
"1566156_at",-0.117705003949528
"1566157_x_at",-0.0617167237852856
"1566158_at",-0.164389059274185
"1566161_at",-0.0555787423350922
"1566162_x_at",-0.0490311160560748
"1566163_at",-0.237181301408079
"1566165_at",0.0036877433420841
"1566166_at",0.048169142540015
"1566168_at",-0.0269674882763864
"1566169_at",0.0262358428614178
"1566171_at",-0.0750818149711359
"1566176_at",0.042804010828025
"1566177_at",0.0261733324949383
"1566178_x_at",0.00699659570194555
"1566181_at",-0.048206994882336
"1566182_at",-0.0480101640922621
"1566183_at",-0.0963486486964449
"1566185_at",0.0412052948104193
"1566186_at",0.0245911046170662
"1566190_at",-0.0293367171863137
"1566191_at",-0.0426507162514644
"1566194_at",-0.077503589147037
"1566195_at",-0.0965699349240507
"1566201_at",0.0409353917012627
"1566202_at",-0.15524859267334
"1566203_at",-0.0530784831845699
"1566204_at",0.0246586366761257
